start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
3.6,1000,-98.96783418889146,False,True,True,0.0,0.09465154643977958,0.5272689884519927,0.5272691410816749,111,0.006950315833117662,-4.470348331605443e-09,3.141592653589793,9.519354986014871e-10,1.2746234096345323e-17,-8.940696716308595e-09
3.8,1000,-115.35710336068281,False,True,True,0.0,0.11027909573295624,0.5272688754079404,0.5272690987210094,118,0.006950312852886575,-4.470348331420053e-09,3.141592653589793,-9.398044210460351e-11,1.4634876400736682e-17,-2.9802322387695314e-09
4.0,1000,-132.9477908909668,False,True,True,0.0,0.1074842655664521,0.5272690033526659,0.5272691165095387,119,0.006950315833104854,-2.980232224175162e-09,3.141592653589793,1.2174358319083176e-09,4.226597732432561e-17,-2.9802322387695314e-09
4.2,1000,-151.84618111876492,False,True,True,0.0,0.02966204285621678,0.527269175999667,0.5272690846192095,132,0.0069503188132918866,2.9802322044298893e-09,3.141592653589793,4.1289175096080595e-10,2.5270004827013645e-17,2.9802322387695314e-09
4.4,1000,-172.40980835098887,False,True,True,0.0,0.12914766135231087,0.527269003351199,0.5272690667687607,140,0.006950315833066194,-2.9802322658487314e-09,3.141592653589793,-3.7469498637805695e-10,2.262748970248409e-17,-2.9802322387695314e-09
4.6,1000,-194.99348063329992,False,True,True,0.0,0.16928640182769797,0.5272692443427743,0.5272691250194559,125,0.0069503217935911925,-1.4901160833624699e-09,3.141592653589793,1.2739578419349464e-09,6.327520142311793e-17,-2.9802322387695314e-09
4.8,1000,-218.21348931254136,False,True,True,0.0,0.15699428294082649,0.5272687890823967,0.5272690924716545,124,0.0069503113627395925,-7.450580601720185e-09,3.141592653589793,4.208164236132526e-10,5.256631945237644e-18,-8.940696716308595e-09
5.0,1000,-241.13017024224973,False,True,True,0.0,0.2992412894964212,0.5272691878216854,0.527269175890143,94,0.00695032030349963,-1.4901160568330522e-09,3.141592653589793,-2.713166126223267e-10,8.833790554168381e-18,-2.9802322387695314e-09
5.2,1000,-264.4829415532986,False,True,True,0.0,0.12041199007060273,0.5272693306637986,0.5272690758729696,124,0.006950323283619998,1.4901160650858233e-09,3.141592653589793,6.936756046533688e-10,3.550608679427485e-17,-2.9802322387695314e-09
5.4,1000,-290.7938606219282,False,True,True,0.0,0.1294896471914194,0.5272690033527783,0.5272690814659898,124,0.006950315833107818,-2.980232221919528e-09,3.141592653589793,-6.144383615153542e-10,4.1629307084128166e-17,-2.9802322387695314e-09
5.6,1000,-317.1062748954949,False,True,True,0.0,0.13405366091444706,0.5272690629556309,0.5272691171039867,130,0.006950315833060583,2.9802322064667024e-09,3.141592653589793,2.939620864544222e-10,1.7522330193451465e-17,5.960464477539063e-09
5.8,1000,-342.454378100115,False,True,True,0.0,0.03715405216761467,0.5272691312950174,0.5272691103202048,138,0.006950318813261185,-1.4901161833912889e-09,3.141592653589793,1.6102783550577562e-09,1.0676502379448046e-16,-2.9802322387695314e-09
6.0,1000,-369.7916977057022,False,True,True,0.0,0.039765819864376155,0.5272692027212241,0.5272691298385941,138,0.0069503203034568806,1.6819728448253204e-17,3.141592653589793,-1.1458874932434203e-09,6.565290716974368e-17,-2.9802322387695314e-09
6.2,1000,-397.8373562836078,False,True,True,0.0,0.18138194306644917,0.5272691163969986,0.5272691103231913,137,0.006950318813343975,-2.980232218765045e-09,3.141592653589793,2.5656203817960508e-09,2.57099843978575e-16,-8.940696716308595e-09
6.4,1000,-429.15100317374674,False,True,True,0.0,0.046052261546607125,0.5272690331545182,0.527269080334996,145,0.006950315833092512,1.0835470454403624e-18,3.141592653589793,1.538950403315743e-10,1.1841841732676708e-18,-2.9802322387695314e-09
6.6,1000,-460.3531119015901,False,True,True,0.0,0.28301654213392896,0.5272692325224382,0.5272691495894213,149,0.0069503203034276245,2.9802322238127452e-09,3.141592653589793,-1.7689468939181345e-09,1.0818082236870915e-16,2.9802322387695314e-09
6.8,1000,-494.9526167603821,False,True,True,0.0,0.16435182444895904,0.527269217622838,0.5272691213298855,137,0.006950320303468798,1.490116148948398e-09,3.141592653589793,2.079645520584798e-09,2.483456313668487e-16,-2.9802322387695314e-09
7.0,1000,-526.4322357700946,False,True,True,0.0,0.11535821627020648,0.5272690331560245,0.5272690959262188,144,0.00695031583313221,4.270505531634462e-17,3.141592653589793,6.947154577879964e-10,2.413147865973838e-17,2.9802322387695314e-09
7.2,1000,-561.8357963530163,False,True,True,0.0,0.15256187332375418,0.5272692505090203,0.5272691040764069,151,0.006950318813384878,1.0430812899978064e-08,3.141592653589793,-1.4225975297086386e-09,7.201628809933416e-18,1.4901161193847656e-08
7.4,1000,-605.667484349972,False,True,True,0.0,0.11177605343425272,0.527269146200429,0.5272690984237951,151,0.006950318813373222,5.082055987486872e-17,3.141592653589793,1.2575287031661665e-09,7.906892260787108e-17,2.9802322387695314e-09
7.6,1000,-646.9908255915439,False,True,True,0.0,0.12467522091096946,0.5272690033537119,0.5272691100258923,144,0.006950315833132424,-2.9802321948317843e-09,3.141592653589793,2.5057733258836183e-09,2.437080266183003e-16,-8.940696716308595e-09
7.8,1000,-702.1076971968491,False,True,True,0.0,0.17258591294712855,0.527268905209361,0.5272691162111559,151,0.006950312852862894,-1.4901161164785241e-09,3.141592653589793,1.8388637855731106e-09,1.427800184867191e-16,2.9802322387695314e-09
8.0,1000,-745.5569147379285,False,True,True,0.0,0.13837934265595167,0.5272690673266521,0.5272691012498921,143,0.006950317323257017,-2.235174127145553e-09,3.141592653589793,4.588434456905488e-11,1.5776753453598986e-18,-2.9802322387695314e-09
8.2,1000,-784.6554575503468,False,True,True,0.0,0.1419263104947945,0.527269003350144,0.5272690512396139,157,0.006950315833038391,-2.9802322939378717e-09,3.141592653589793,-8.724126105550847e-10,6.84960027677319e-17,-2.9802322387695314e-09
8.4,1000,-830.7211076925383,False,True,True,0.0,0.032619157218555156,0.5272692176193552,0.5272691156743811,157,0.006950320303377006,1.4901160521549653e-09,3.141592653589793,3.12121173200853e-10,1.06321719669418e-17,-2.9802322387695314e-09
8.6,1000,-890.1020226167328,False,True,True,0.0,0.15076270586052232,0.5272693188459868,0.5272690993148798,157,0.006950321793522673,5.9604644421005e-09,3.141592653589793,-2.235114351187016e-09,1.3432718018042644e-16,8.940696716308595e-09
8.8,1000,-939.6368825310345,False,True,True,0.0,0.02314841747283933,0.5272692027206524,0.5272691634532407,157,0.006950320303441811,1.121689170665795e-18,3.141592653589793,8.203797579230605e-10,3.3651147367610625e-17,2.9802322387695314e-09
9.0,1000,-974.3989706300214,False,True,True,0.0,0.09009188800646939,0.5272691461986763,0.5272690636764958,165,0.006950318813327025,2.0962287006226944e-18,3.141592653589793,1.2353609140651093e-09,7.630582942141923e-17,2.9802322387695314e-09
9.2,1000,-1002.1182547413033,False,True,True,0.0,0.3362463165872729,0.5272690331541547,0.5272690562973761,129,0.006950315833082932,-1.0595743586718406e-17,3.141592653589793,1.112124848585048e-09,6.184108382626204e-17,2.9802322387695314e-09
9.4,1000,-1044.9771577106883,False,True,True,0.0,0.06378239058416593,0.5272690747735181,0.5272691154385293,165,0.006950317323159128,-1.4901161723806489e-09,3.141592653589793,1.8292607605167546e-10,5.75095256839514e-20,-2.9802322387695314e-09
9.6,1000,-1094.4573398671153,False,True,True,0.0,0.10229452705536736,0.5272690449720289,0.527269106930169,164,0.006950317323180998,-4.470348385247672e-09,3.141592653589793,1.777575623646403e-10,3.625512571791288e-18,-2.9802322387695314e-09
9.8,1000,-1138.1620157602201,False,True,True,0.0,0.10424292353987906,0.5272692176200287,0.5272691222212885,165,0.0069503203033947575,1.4901160718122145e-09,3.141592653589793,1.1584669627305209e-11,1.289558206861276e-18,-2.9802322387695314e-09
10.0,1000,-1195.3848241185437,False,True,True,0.0,0.047995193856820925,0.5272690598747929,0.5272691300749043,163,0.006950317323223297,-2.980232221846837e-09,3.141592653589793,9.89962753809035e-10,2.3939015772963573e-17,-2.9802322387695314e-09
